filename,question,category,answer,technique_tags,opener,frame,value_points,proof,tie_down,soft_close,sms_snippet,email_subject,email_body
jay_pocket_master,Be straight with me—Can I add a second city after it’s working?,objections/territory_market,"Valid concern. Let’s look at it pragmatically. Quick version: Luxury/new construction get tailored creative and budgets. Rural works with wider radius, land/new-build angles, and nearby metro layering. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Fair enough? If the math works, is there anything besides timing that would stop you?",Numbers framing (CPL → appts → closings); Value stacking,"Great question, and you’re not the only one asking it.",In simple terms: ,"No hard territory locks because the assets live in your accounts. | Rural works with wider radius, land/new-build angles, and nearby metro layering. | Luxury/new construction get tailored creative and budgets.","If a hook stalls, we swap fast. Test → measure → iterate.",Does that align with what you’re after?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Not to be difficult, but What if I try it and decide it’s not for me?",objections/risk_exit,"Great question, and you’re not the only one asking it. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. We’ve used the same playbook across very different markets successfully. Sound reasonable? Should we pick a launch area—your core zip or the next metro over?",3F (Feel–Felt–Found); Assumptive next step,Appreciate the honesty—let’s unpack it for a second.,In simple terms: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,We’ve used the same playbook across very different markets successfully.,Sound reasonable?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, What if I try it and decide it’s not for me?",objections/risk_exit,"Great question, and you’re not the only one asking it. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. We’ve used the same playbook across very different markets successfully. Sound reasonable? Should we pick a launch area—your core zip or the next metro over?",3F (Feel–Felt–Found); Assumptive next step,Appreciate the honesty—let’s unpack it for a second.,In simple terms: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,We’ve used the same playbook across very different markets successfully.,Sound reasonable?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Off the record—Do you own my leads or pages if I leave?,objections/risk_exit,"Valid concern. Let’s look at it pragmatically. Here’s how I look at it: No platform contract—you own the leads and pages. We measure ROI with a simple chain: CPL → conversations → appointments → closings. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Does that align with what you’re after? Open to a quick screen-share to price your market and see if it pencils?",Isolation + trial close; Ownership framing (build vs rent),"Great question, and you’re not the only one asking it.",Big picture: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"We track CPL, conversations, and appointments so decisions are data-first.",Sound reasonable?,Want to run a $10/day pilot for 14 days and judge it by the data?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—Do you own my leads or pages if I leave?,objections/risk_exit,"Valid concern. Let’s look at it pragmatically. Here’s how I look at it: No platform contract—you own the leads and pages. We measure ROI with a simple chain: CPL → conversations → appointments → closings. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Does that align with what you’re after? Open to a quick screen-share to price your market and see if it pencils?",Isolation + trial close; Ownership framing (build vs rent),"Great question, and you’re not the only one asking it.",Big picture: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"We track CPL, conversations, and appointments so decisions are data-first.",Sound reasonable?,Want to run a $10/day pilot for 14 days and judge it by the data?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, Is there a contract term or penalty?",objections/risk_exit,"Appreciate the honesty—let’s unpack it for a second. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Is that helpful? Would it be a bad idea to map your city together for 15 minutes?",LAER (Listen–Acknowledge–Explore–Respond); Ownership framing (build vs rent),Totally fair—thanks for putting that on the table.,Here’s how I look at it: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"If a hook stalls, we swap fast. Test → measure → iterate.",Does that align with what you’re after?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Not to be difficult, but Is there a contract term or penalty?",objections/risk_exit,"Appreciate the honesty—let’s unpack it for a second. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Is that helpful? Would it be a bad idea to map your city together for 15 minutes?",LAER (Listen–Acknowledge–Explore–Respond); Ownership framing (build vs rent),Totally fair—thanks for putting that on the table.,Here’s how I look at it: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"If a hook stalls, we swap fast. Test → measure → iterate.",Does that align with what you’re after?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, If I take a month off, do I lose momentum?",objections/risk_exit,"I’ve been in your shoes—I get why you’d ask that. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself. Is that helpful? Would it be a bad idea to map your city together for 15 minutes?",3F (Feel–Felt–Found); LAER (Listen–Acknowledge–Explore–Respond),Valid concern. Let’s look at it pragmatically.,Here’s how I look at it: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"We track CPL, conversations, and appointments so decisions are data-first.",Does that align with what you’re after?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Off the record—If I take a month off, do I lose momentum?",objections/risk_exit,"I’ve been in your shoes—I get why you’d ask that. In simple terms: We measure ROI with a simple chain: CPL → conversations → appointments → closings. No platform contract—you own the leads and pages. What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself. Is that helpful? Would it be a bad idea to map your city together for 15 minutes?",3F (Feel–Felt–Found); LAER (Listen–Acknowledge–Explore–Respond),Valid concern. Let’s look at it pragmatically.,Here’s how I look at it: ,No platform contract—you own the leads and pages. | Throttle-down beats hard-off so momentum doesn’t reset. | We measure ROI with a simple chain: CPL → conversations → appointments → closings.,"We track CPL, conversations, and appointments so decisions are data-first.",Does that align with what you’re after?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Not to be difficult, but Can I route leads to team members or an ISA?",objections/team,"Great question, and you’re not the only one asking it. Big picture: Round-robin, ponds, or first-to-claim routing—whatever matches your structure. We set KPIs and dashboards so everyone sees the same numbers. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Sound reasonable? Open to a quick screen-share to price your market and see if it pencils?",3F (Feel–Felt–Found); Ownership framing (build vs rent),Valid concern. Let’s look at it pragmatically.,In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.",We’ve used the same playbook across very different markets successfully.,Fair enough?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,I’m hearing this a lot: Can I route leads to team members or an ISA?,objections/team,"Great question, and you’re not the only one asking it. Big picture: Round-robin, ponds, or first-to-claim routing—whatever matches your structure. We set KPIs and dashboards so everyone sees the same numbers. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Sound reasonable? Open to a quick screen-share to price your market and see if it pencils?",3F (Feel–Felt–Found); Ownership framing (build vs rent),Valid concern. Let’s look at it pragmatically.,In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.",We’ve used the same playbook across very different markets successfully.,Fair enough?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Off the record—Will this help me recruit agents too?,objections/team,"Totally fair—thanks for putting that on the table. Quick version: ISAs plug in cleanly; we automate hand-offs and tasks. We set KPIs and dashboards so everyone sees the same numbers. If a hook stalls, we swap fast. Test → measure → iterate. Is that helpful? Should we pick a launch area—your core zip or the next metro over?",Value stacking; Numbers framing (CPL → appts → closings),Totally fair—thanks for putting that on the table.,In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.","What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself.",Sound reasonable?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,I’m hearing this a lot: Will this help me recruit agents too?,objections/team,"Totally fair—thanks for putting that on the table. Quick version: ISAs plug in cleanly; we automate hand-offs and tasks. We set KPIs and dashboards so everyone sees the same numbers. If a hook stalls, we swap fast. Test → measure → iterate. Is that helpful? Should we pick a launch area—your core zip or the next metro over?",Value stacking; Numbers framing (CPL → appts → closings),Totally fair—thanks for putting that on the table.,In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.","What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself.",Sound reasonable?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—How do I set goals for a team rollout?,objections/team,"Great question, and you’re not the only one asking it. Big picture: ISAs plug in cleanly; we automate hand-offs and tasks. We set KPIs and dashboards so everyone sees the same numbers. We track CPL, conversations, and appointments so decisions are data-first. Make sense so far? If the math works, is there anything besides timing that would stop you?",Value stacking; Assumptive next step,"Great question, and you’re not the only one asking it.",In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.","We track CPL, conversations, and appointments so decisions are data-first.",Does that align with what you’re after?,Would it be a bad idea to map your city together for 15 minutes?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, How do I set goals for a team rollout?",objections/team,"Great question, and you’re not the only one asking it. Big picture: ISAs plug in cleanly; we automate hand-offs and tasks. We set KPIs and dashboards so everyone sees the same numbers. We track CPL, conversations, and appointments so decisions are data-first. Make sense so far? If the math works, is there anything besides timing that would stop you?",Value stacking; Assumptive next step,"Great question, and you’re not the only one asking it.",In simple terms: ,"Round-robin, ponds, or first-to-claim routing—whatever matches your structure. | ISAs plug in cleanly; we automate hand-offs and tasks. | We set KPIs and dashboards so everyone sees the same numbers.","We track CPL, conversations, and appointments so decisions are data-first.",Does that align with what you’re after?,Would it be a bad idea to map your city together for 15 minutes?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, Does this work in Canada or outside the U.S.?",objections/international,"Totally fair—thanks for putting that on the table. Practically speaking: Price points and hooks are tuned to local demand. eXp countries are supported; we localize currency, copy, and compliance. We’ve used the same playbook across very different markets successfully. Fair enough? Want to run a $10/day pilot for 14 days and judge it by the data?",LAER (Listen–Acknowledge–Explore–Respond); Isolation + trial close,"Great question, and you’re not the only one asking it.",Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.",We’ve used the same playbook across very different markets successfully.,Does that align with what you’re after?,Want to run a $10/day pilot for 14 days and judge it by the data?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—Does this work in Canada or outside the U.S.?,objections/international,"Totally fair—thanks for putting that on the table. Practically speaking: Price points and hooks are tuned to local demand. eXp countries are supported; we localize currency, copy, and compliance. We’ve used the same playbook across very different markets successfully. Fair enough? Want to run a $10/day pilot for 14 days and judge it by the data?",LAER (Listen–Acknowledge–Explore–Respond); Isolation + trial close,"Great question, and you’re not the only one asking it.",Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.",We’ve used the same playbook across very different markets successfully.,Does that align with what you’re after?,Want to run a $10/day pilot for 14 days and judge it by the data?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Bottom line—Can you support bilingual markets?,objections/international,"I’ve been in your shoes—I get why you’d ask that. In simple terms: Price points and hooks are tuned to local demand. Bilingual flows and A2P requirements are part of setup. If a hook stalls, we swap fast. Test → measure → iterate. Sound reasonable? If the math works, is there anything besides timing that would stop you?",Ownership framing (build vs rent); Value stacking,I’ve been in your shoes—I get why you’d ask that.,Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.","Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Is that helpful?,Open to a quick screen-share to price your market and see if it pencils?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Not to be difficult, but Can you support bilingual markets?",objections/international,"I’ve been in your shoes—I get why you’d ask that. In simple terms: Price points and hooks are tuned to local demand. Bilingual flows and A2P requirements are part of setup. If a hook stalls, we swap fast. Test → measure → iterate. Sound reasonable? If the math works, is there anything besides timing that would stop you?",Ownership framing (build vs rent); Value stacking,I’ve been in your shoes—I get why you’d ask that.,Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.","Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Is that helpful?,Open to a quick screen-share to price your market and see if it pencils?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,"Before I switch, Any issues with A2P or legal compliance abroad?",objections/international,"Totally fair—thanks for putting that on the table. Quick version: Bilingual flows and A2P requirements are part of setup. eXp countries are supported; we localize currency, copy, and compliance. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Make sense so far? Want to run a $10/day pilot for 14 days and judge it by the data?",LAER (Listen–Acknowledge–Explore–Respond); Numbers framing (CPL → appts → closings),"Great question, and you’re not the only one asking it.",Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.","We track CPL, conversations, and appointments so decisions are data-first.",Make sense so far?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—Any issues with A2P or legal compliance abroad?,objections/international,"Totally fair—thanks for putting that on the table. Quick version: Bilingual flows and A2P requirements are part of setup. eXp countries are supported; we localize currency, copy, and compliance. Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent. Make sense so far? Want to run a $10/day pilot for 14 days and judge it by the data?",LAER (Listen–Acknowledge–Explore–Respond); Numbers framing (CPL → appts → closings),"Great question, and you’re not the only one asking it.",Quick version: ,"eXp countries are supported; we localize currency, copy, and compliance. | Bilingual flows and A2P requirements are part of setup. | Price points and hooks are tuned to local demand.","We track CPL, conversations, and appointments so decisions are data-first.",Make sense so far?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Off the record—I’m new—will this be too advanced?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: eXp classes and broker support close the knowledge gap quickly. The playbook is step-by-step—ideal for a first-year agent. What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself. Is that helpful? Should we pick a launch area—your core zip or the next metro over?",Value stacking; LAER (Listen–Acknowledge–Explore–Respond),Appreciate the honesty—let’s unpack it for a second.,In simple terms: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,"Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Fair enough?,Would it be a bad idea to map your city together for 15 minutes?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—I’m new—will this be too advanced?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: eXp classes and broker support close the knowledge gap quickly. The playbook is step-by-step—ideal for a first-year agent. What partners find is that once the first 60–90 days compound, the pipeline starts feeding itself. Is that helpful? Should we pick a launch area—your core zip or the next metro over?",Value stacking; LAER (Listen–Acknowledge–Explore–Respond),Appreciate the honesty—let’s unpack it for a second.,In simple terms: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,"Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Fair enough?,Would it be a bad idea to map your city together for 15 minutes?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—Do I need a big sphere to make this work?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: The playbook is step-by-step—ideal for a first-year agent. You’ll build pipeline even without a big sphere—consistency beats volume. If a hook stalls, we swap fast. Test → measure → iterate. Does that align with what you’re after? Would it be a bad idea to map your city together for 15 minutes?",3F (Feel–Felt–Found); Ownership framing (build vs rent),Valid concern. Let’s look at it pragmatically.,Quick version: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,"Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Make sense so far?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Bottom line—Do I need a big sphere to make this work?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: The playbook is step-by-step—ideal for a first-year agent. You’ll build pipeline even without a big sphere—consistency beats volume. If a hook stalls, we swap fast. Test → measure → iterate. Does that align with what you’re after? Would it be a bad idea to map your city together for 15 minutes?",3F (Feel–Felt–Found); Ownership framing (build vs rent),Valid concern. Let’s look at it pragmatically.,Quick version: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,"Because the machine runs inside your accounts, you’re building an asset you own—not a bill you rent.",Make sense so far?,"If the math works, is there anything besides timing that would stop you?","Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Bottom line—What’s a realistic first-90-days plan for a rookie?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: You’ll build pipeline even without a big sphere—consistency beats volume. The playbook is step-by-step—ideal for a first-year agent. If a hook stalls, we swap fast. Test → measure → iterate. Does that align with what you’re after? Should we pick a launch area—your core zip or the next metro over?",Value stacking; Ownership framing (build vs rent),I’ve been in your shoes—I get why you’d ask that.,Here’s how I look at it: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,We’ve used the same playbook across very different markets successfully.,Fair enough?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
jay_pocket_master,Be straight with me—What’s a realistic first-90-days plan for a rookie?,objections/new_agent,"Appreciate the honesty—let’s unpack it for a second. In simple terms: You’ll build pipeline even without a big sphere—consistency beats volume. The playbook is step-by-step—ideal for a first-year agent. If a hook stalls, we swap fast. Test → measure → iterate. Does that align with what you’re after? Should we pick a launch area—your core zip or the next metro over?",Value stacking; Ownership framing (build vs rent),I’ve been in your shoes—I get why you’d ask that.,Here’s how I look at it: ,The playbook is step-by-step—ideal for a first-year agent. | eXp classes and broker support close the knowledge gap quickly. | You’ll build pipeline even without a big sphere—consistency beats volume.,We’ve used the same playbook across very different markets successfully.,Fair enough?,Should we pick a launch area—your core zip or the next metro over?,"Hey {{first_name}}, saw your note. Quick answer: {{one_liner}}. Want to see a 2‑minute walkthrough?",Quick answer + 2‑minute walkthrough,"Hi {{first_name}},\n\n{{opener}} {{frame}}{{one_liner}}\n\nIf helpful, I can share a quick screen-share mapping your market and exact funnel steps.\n\n— {{agent_name}}"
