,,,,,,,
filename,question,category,answer,empathy,reassurance,humour,persuasion
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"For what? For Crm, or what?",crm/tools,Like.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Oh, yeah, yeah. I mean, it makes a lot of sense. What? What you said about the yeah. The.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,And Jay's like Morpheus right? He's like you want to take the red pill or the blue pill. I don't know if you've seen the movie matrix.,general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"So I'm like, Okay, why don't I? This guy's trying to give me this for free.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"And I was like, Okay, what's the catch?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,What do we have to do?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,Did you like the Rev. Share piece? Did you like the production piece more? Where's your head at.,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,How are you?,general,Good man. Good! How's it going.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Good morning. How are you, man?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,Good? How are y'all.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Yeah, I think they said, what rose about 22 feet, or something like that?",fees/splits,"That's unbelievable. Yeah, that's nuts. I've never seen anything like that.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Is this, I'm trying to get away from the the zillow leads right? My company gives out, yeah, a bunch of zillow leads and stuff like that. I'm trying to get some better splits.",fees/splits,Gee!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"At that point. I still gotta do. You know? 4 to 5 deals consistently, just to make 20 K. Right? And that's that's gross. That's not, you know, taking into consideration all the taxes and.",general,Right. Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Right. And then how many agents do? Y'all, how many agents do y'all have in the Austin area that's doing this right cause, you know that might end up being my.",market/geography,"Yeah, we can. Man. I don't. I'm sure we have. I can look. I can probably look it up and see. I don't know that I don't know. I don't know directly. I can't tell you someone directly. I know that I'm working with in Austin. Um, I can tell you this one of my coaching clients is is the number one agent in Austin. So like, if you if you go to. If you go talk to Chris Waters. Chris Waters will tell you that I coached him from 30 transactions. Now he did his. You know he did the work. I can't say I can't take credit for Chris Waters. He's a brilliant kid man. I love the guy. But he came to me doing 20 or 30 transactions, and I helped him build his business to where it's at. And so um, you know, there, there's. You do the research on me, you'll see. There's probably plenty of evidence of help me helping people build big businesses. Um, and I can. We can, you know, as far as like, you know, I would watch the video again. You know it, you know there's a ton of testimonials that are in there like the and the the crazy thing. If you really pay attention to it like. You can tell when people are selling and when people are just selling the truth right, like authentic, authentically. When you when you look. Those aren't testimonials I asked for. Those are that those are conversations from a text or from an Instagram from my son who builds these ads. Just checking in. Be like, Hey, man, how's it working? And then they would, they would. Uh! They would reply back, Dude! I got 3 deals like like these were just my most of them were my son. He tended to gravitate towards the younger people. And so like they would, they would always go back and forth. And he was. I would see his Instagram stories. And I'm like dude man, what are you doing like that? Shit's really working. And he's like dude. These kids are killing it. And it wasn't just kids. It was people of all ages, and shapes and sizes. But like the the way they talk to each other like Bro, these leads are fire like it's it's it's authentically what happens when you when when you come over. And the same thing, Juan Carlos would tell you like, Yeah, this is unbelievable. But it's like, you know. Look at it through the lens of okay. I'm gonna assume that this is true. I know everything that I've said makes sense, right? Nothing that I'm saying doesn't sound like it would work right.",TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"So how so? How hands on. So how much implement implementation do we have to do? How hands on are we with, you know, getting stuff done? Or.",general,"It's not it. I'm we're gonna literally hold you like a 3 year old and take you through because I here's how. Here's how we set up the process. I said, y'all let me go through the process and let's see where I get stuck. So I went through the process, set up my bold trail account. I got to the very 1st step, and it said, Set up your a. 2 PI was like, what the hell is an a. 2 p. And I was like, what phone number do I put here? I don't know what to do. And I said, I went back to the team. I said, y'all, I even got past the 1st step, and I'm already stuck. I said, we're gonna have to do that for them. So when you get on boarded to exp which, my team's gonna onboard, you once you're on boarded, they hand the baton to Miranda, you're going to be in Miranda's calendar. She's going to help you set up your website, help you set up um. Everything that you need for us to turn the leads on. We're going to make sure your Facebook account all just there's a handful of checklist things that you need to make sure that are okay. Like, do you have a Facebook business account? No? Okay. Here's well, let's go create one. All of those things we're gonna do. Then we're gonna go on the background. We're gonna build all the ads in the strategy based on gathering some information. The market you want to go after we're gonna let Chat gpt. Tell us we're not just gonna guess. Then we're going to create the add structure, and when you're ready we turn it. Turn it on. So once that's turned on.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,My background. Noise. Sorry! What'd you say?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Yeah. So so, how would that work with? Uh? Again, competition. If you know, several exp agents are doing this in here in the Austin area.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Um. And then, you know, competition with the agents here in the Austin area. Right? If to be going up against those guys.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,Are you referring to Megan?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,Uh gotcha. So what is that? What does that co-sponsor mean? What is? How does that work.,recruiting,"It. Just. It just means like when you when you join exp, you have to have a sponsor, so Matt would be your sponsor. What happens is Matt says, Hey, I want to bring Jay in because Jay's gonna help you with all this stuff, and I become. The co-sponsor. So it's, you know, in terms of your upline. It's gonna be Matt and then me. And then you. And so it's me, Matt, and every everybody above Matt. That's gonna help. They have the Ari, you know, this is Ario stuff, and all that. Think that's right. Maybe I'm wrong. Who's who's your upline, Matt?",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,Or why did they open up this new? I guess relationship.,general,"Yeah. So so there, the for the exact reason that probably this agent that left Russ is sometimes you join, and and you hope things are going to be better, and you didn't really get the help you needed. And so um, this. This is a problem at every real estate company depending on who you're joined with. You may get value. You may not um, and so it allowed it allowed. More people to get value, that they couldn't get otherwise. And so there's agents in exp that never recruited anyone because they don't know how to help an agent sell more real estate. They're just, you know, that they don't have the resources or whatever. And so now those agents are like, well, I can. I mean, I got a friend that wants to come over, and it's like, well, um, Tina call, who's a good friend of mine in my downline. She's a badass, sells 500 600 homes a year 1,000. Maybe. I don't know. She sells a bunch of real estate. Like, you know, if you could bring in Tina or like, let's say you know somebody if you knew somebody. Let's say you come over, and you're like I got my aunt and is in in Raleigh, North Carolina, and she is awesome. She's in real estate. Um, and you're underneath me so like I'm going to do everything that I do, Matt, me, Matt, ever we're going to do the same things for you and your aunt in Raleigh, North Carolina. But we need somebody that can help her in Raleigh, so we might call Tina. Call and be like Tina. We want to bring you in as the co-sponsor. So Cedric's gonna name you as co-sponsor for your aunt. And so now now we have somebody boots on the ground to help her there, there, so that it's like for things like that. It works really well. They were just solving the problem of How do we help more agents? And that's how they did it.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (39).txt,"Right and figure out, what do you think about all those other leads? Jay.",leads,What? What's that? The what.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Oh, no, not this the bottom? Yeah.",general,Yeah.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Okay, let me go back through that. Okay? So.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Would you happen? Martin Turner?,general,Who? Who is this?,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Would. We want to list Brian Moses on here, too. He's not a leader, but I guess we're talking about leaders right? Not necessarily.",leads,Yeah. Yeah. Yeah. Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,So is there an agent that was recruited? I don't know if you can.,recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Uh Michelle Wilson emailed me and Tracy and said, Hey, ladies? So I don't know what happened here with the delays with Z. Lad.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"But I ordered onboarded him back in May and put him through the process. He can't be the only one you guys have that this has happened with question mark, who do we talk to, or what can we do? This is front letter I brought in and offered the lead. Gen.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Um so like, that's another like that, right? There is an agent that.",general,"There's no telling how much. And it's it's this whole fucking email, bullshit fucking none. I'm over it. I'm fucking over it. Um. So whatever we got to fucking do, it needs to get done.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"They put in the agent's name uh email? I don't know if we like. Do we need to know, like, join, date or anything? Would that be? We're necessary, or.",recruiting,I don't think they need. They'll they can. They'll have that when they pull it up. So I don't think we need to know the join date.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Oh, you might have already shared that with me. But do you mind? Share with me again? So it's on top.",general,"Oh, I'm sorry. I just made the link. Oh, it's in the document. It's in the calendar link um in the.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,You know what I mean?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"It creates a new contact for our database, because at that point we don't have their information. They haven't booked a call right? We already have their information. They book a call, but it's the verbally committed where we're kind of.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So what I was thinking is, and this is, gonna be kind of the long round you guys can actually see here, Jay, be proud of me? I asked. Chat gpt again.",general,Oh!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Still not going to solve all the problem that you're talking about there. But but you could get, if all that, there's a way to visualize data. Right? There's a way to visualize the data.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"In the dashboard, holly, right? So on your dashboard you can embed, not just choose from one of the widgets.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So we could still go log in to go high level, go to our dashboards, pull up whatever dashboard, and see that in there you know what I mean?",general,"Yeah, I. And what what I'm visualizing for this for the dashboard. Is, anybody who has a seat's name should be on there with the 0, or what, or whatever the number is. And so like, for a couple of reasons number one, if I see my name on there and there's a 0. And I've recruited somebody. I'm gonna say something. And for 2, if I see my name on there and there's 0, I'm gonna fucking. Try to get my name on there. You know I'm gonna try to get a 1 on there. So I'm not the fucking bottom. And so so I think you, there's probably a way to take this information and throw it into a Google Doc. Where everybody that has a seat is on the on the seats. Leaderboard. Everybody who is a leader has a leader data board, a dashboard, and we make it look pretty and bring it back in the way you're saying. That's what I think we could do. I don't know.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Or have you tweaked on it enough, Hollie? I mean, I do think that what you're talking about would work to the web. Hooks are like that. Web hooks are probably at the end of the day a secret hack way to do it like, but.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"You know, to me, I'm trying to think. Isn't it simpler like, if I could just tell it, hey?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Is that what your question is?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"You know, is there? There's no reporting. We can say that like.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Hey? If the contact record has Michelle Wilson as.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So on. Here, let's see where the freak is it? Um.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Okay? So like, here, right here is a verbally committed accelerate users. So how I created. And this is on our account, right.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Right. You got to push in the call right? I get it.,support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"I mean can't. Is this? Is this just, not this simple, that.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Person for Michelle, and can't she log that data? And then isn't it all easy to just show me.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Like what Tracy logged like. How many people for, you know, like, isn't that in a much easier way? If Tracy's just.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Show that on a report. And then can I just have? Show me, Michelle, show me whoever show me whoever.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Hmm! So that's the threat, right? There is. If those seat people aren't added into the system.",crm/tools,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Hey? It's, you know, like sponsor. Is this person like.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Right. So can I just have Tracy to say, how many applications did you complete this week? And for who.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Excuse my language, but I'm like, how do you? How do you put your name in twice.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"She's the one walking people through the apps all day long. And so if I, said Tracy, who did you do apps for yesterday?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And who was the number one co-sponsor like? How many apps did you do? How many of them were for, and who they? Who were they for yesterday.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"We actually have that information in our system, right?",crm/tools,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Welcome call like reschedule, no show or something for those who get on a welcome call. And maybe they're not fully whatever they're kind of in that limbo. Right? So there's that's a stage that's missing.",support/training,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Well, what? So this is just license transferred, scheduled. That does not mean that Tracy has, added Jay as a co-sponsor.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Right. And so what? When it gets to Fla, are we making the assumption that Jay's been added.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Hey? It's scheduled is in the books this week.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,You know what I mean?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And would you just change one of those stages to Jay's ad? Is that what you were saying earlier? You change a stage to Jay's ad, because just because you move it to Fla. To me doesn't mean that Jay was added as a co-sponsor.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Like nobody to me. Put your we're assuming like, can't I want somebody to put eyes? Was.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Okay, did I go through? Check? Their Kv core was on? Did I go through this.",general,"Oh! By the way. Just just a thought. So this kid that called me and said, Hey, I'm about to name you as co-sponsor. And he verified my email was the right one. The minute he did that I got the email. So like, when this does happen, I instantly get an email like, while he was on the phone with me, I got the email.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,But I don't see the co-sponsor's name in there. Is it?,recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Yeah, maybe cause they're probably cause they're probably doing what you want them to do. Which is, hey?",general,"Hell! Yeah, don't use me.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Um, you know. And so if we could get her confident that hey? You can ask the chat. Bot anything.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Should we be doing this with Cassie and then laying the groundwork? And then, you know, should we build the system with Cassie? And then.",crm/tools,Cassie's on board. With this she sees the fucking. She sees it as.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Oh, yeah, Cassie was the one that threw up the red flag of like, have you guys seen this beast? That was the 1st time I saw that worksheet I was like what the.",results/timeline,"Yeah. Why, I didn't know she was still using it until I asked a question, and then I'm like, How come she don't got shit that I got on my list and is, and then she's got some list that she where is she looking at all the time like? Well.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"I mean, do you think she would? Yeah.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So, yeah, this is, have you guys seen this?",general,"Oh, yeah.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Um! Who? Who's working that that's captured whenever they book the call with Tracy or Cassie right.,fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,That's in there. Could it be probably easier for her to find? I guess so. But we have it on there right.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Well, we wouldn't know until she goes, hey? This would be easier to find if it was moved up here, or something like we need a feedback loop.",fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"It's just yeah. So like this is. And Jeff, do we share this with you?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"This is the same call. You know what I mean like when you have a Kv core or something. Dude, can you just leave your fucking? You.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Holly kitchens. Where's she at? Let's just say there's a whole bunch of actually, I'm gonna pick somebody toward the bottom. Ben Herring.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,What about Ben Herring? Where is he at? Okay? I'm gonna type in his name.,market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And I'd just be telling it, hey? If.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Agent that needs, Jay added as co-sponsor, what's the agent's name? Agents, phone agents, number.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"What? What is co-sponsors, info, or sponsors? Information? What is your name? What is your your whatever.",recruiting,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,How do we want to move forward with that? Do we want to use that web hook method? Do we want to.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Real quick cause again. I we didn't know what we didn't know. So I was just like, woo it worked. And now I'm like, okay, we need more information. So what will happen?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"What it does is, does the contact location name right? So.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"How's that? But with but with this, the process that we just talked about you getting caught up and everything, would we, then? And like I'm just picturing on the dashboard when you go to dashboards.",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Is there not going to be a like a list view? Then it would show everybody's name, and then a column of How many is that what we're picturing like on on the dashboard here.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"You know what I mean? You change it, and then it should show everybody. But are you going to run into the issue of the limited widgets, or something that you talked about. At 1 point.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And then we can filter report that says, Okay, whoever the seat leader is, Michelle Wilson, let's click on that. Okay? So it looks like from hers. Here's all the people.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Is that what you're saying?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And whoever has the most is going to be at the top of that list automatically, right? It sorts it out that way.",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Gotcha? Yeah. Cause?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Last 7 days. Here's how many, because that's another one we haven't done yet is that send invites right? But again, we just duplicate that workflow. And just do that.",results/timeline,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"And and even if we just showed the data on the the weekly call guys, I mean, that's what I feel like. It drives people back to the call right?",fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Right? Okay.,general,You got 3. They got.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"What's this? And I'm like, Hey.",general,"It's not that. It's just like, Hey, we're we're doing a lost sheep report, you know, as we're cleaning up some of our processes, we just wanna make sure that this is. You know, this is what you guys have for your from your records. And numbers next to each person.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So my question. And maybe this is obviously a Tracy slash. Cassie question is like, Okay, so we send that out. And now we start getting them in. Then what? What's the plan of action, of taking them from.",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Hey? This needs to be added. How do? What's that?,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Would they just move them through your pipeline? You just talked about.,general,Oh!,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Jay, did you? Did you share that spreadsheet with me?",leads,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Yup, would you create like? Would that be a zapped where it's like check? Jay's inbox? If an in, if an email comes through the subject line, then do this action with it is that how that works.",market/geography,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Opportunity stage is in the correct stage, Holly, right? If it hadn't actually been moved to Jay's, added.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Update a confirmation? Yes, or something? I don't know. Does that make sense.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"So obviously, these people should already be in our system, right? So.",crm/tools,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,Hey? This is our accelerate. This is our accelerate board.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"But whatever, so he tells me, I'm like, hey? Well, great news is we've changed the process.",onboarding/setup,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Well, then, he was like, well, what about my people who have bought pro launch, and they need to be set up? Do we do refunds, and my response to him.",onboarding/setup,No. No.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,It ain't. It? Ain't your money. What.,fees/splits,So hell is wrong with them.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Dude. So yeah, like, this is the shit like, see? Like these, these are his text messages to me.",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"This is it? If they you know what I mean, cause that we gotta draw a line the same at 1 point, like we're not gonna go like.",general,"No, no.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"He had deals fall apart, but now he can't pay for it. Could we set him up for free? That would be great. He needs help.",fees/splits,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Like Andre. Have you ever heard of Zoom? So at his event? Have Jay do a session, and Jay can zoom in live but.",general,"He's like I wanted to see if you'd be available. August 3rd and 4th to be at an event. I was like, yeah, no, um, not at all. In the month of August. Or September, for that matter, or probably ever because I've met, this guy's never even done an event before. Um. You know this is just bad recipe.",FALSE,FALSE,FALSE,TRUE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Pecon, do we want to? Do you want me to go ahead and lock in your tickets for that? Jay?",general,Yeah. Yep. Yep. Yep.,TRUE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (41).txt,"Okay? And then uh, last year you also brought Brandon with you. Do you mean by Brandon ticket or.",general,I don't think I don't think so. I don't think he needs to go.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"How you doing, brothers?",general,"Good, good.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,Hey? Hey? Let me! Can I give you hopping on the meeting? Right quick! Let me give you 5.,general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Hey? What's up, boss? How you doing today, man?",general,"Good man. Sorry I was running a little behind these uh. Calls sometimes go a little long, so I apologize for keeping you waiting.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Yeah, how you doing, Mr. White?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Miss Latoya. How are you doing, ma'am?",general,,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,"Hello! Hi, guys, how are you guys?",general,"Hi, Latoya! How are you today.",FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,I'm pretty good. Thank you for asking. How about yourself?,general,I'm doing fantastic.,FALSE,FALSE,FALSE,FALSE
Jay Kinder_s Personal Meeting Room_s transcript (42).txt,Um! How does the fees work? So I saw where it was like.,fees/splits,,FALSE,FALSE,FALSE,FALSE
